replica1,replica2,replica3,replica4,replica5,replica6,replica7,replica8,replica9,replica10,replica11,replica12,replica13,replica14,replica15,replica16,replica17,replica18,replica19,replica20,replica21,replica22,replica23,replica24,replica25
-24.8554,-19.2425,-19.9172,-21.0673,-21.9206,-22.6087,-20.6621,-21.526,-22.1563,-19.8418,-21.3747,-19.3878,-25.1734,-20.1961,-21.7668,-26.7727,-22.9697,-20.0865,-21.1736,-21.249,-27.5974,-25.7698,-20.4635,-21.9613,-21.4999
-31.8025,-34.1419,-34.7398,-29.1915,-27.1639,-38.4449,-38.3554,-37.1777,-28.7927,-26.6681,-26.5294,-36.5614,-32.5132,-30.475,-30.5931,-27.6594,-36.1285,-26.9127,-27.0647,-28.9878,-39.1071,-28.5756,-33.8127,-28.9973,-28.7558
-42.2892,-41.047,-38.3265,-38.1041,-41.478,-32.6262,-32.0287,-41.1185,-41.4594,-42.3917,-38.8755,-38.4811,-40.4509,-37.4798,-41.2312,-36.3042,-38.5158,-37.1716,-44.8215,-39.7713,-40.5583,-34.2719,-43.1618,-36.5239,-35.156
-18.8541,-19.3069,-16.4685,-16.3493,-18.3019,-17.8459,-17.5534,-18.5564,-18.9761,-18.5177,-18.5684,-17.6644,-17.36,-18.5377,-17.0677,-16.8812,-18.3532,-15.7785,-18.8601,-17.1769,-18.3061,-18.0767,-18.1615,-18.2221,-15.4029
-32.3731,-35.6116,-33.9659,-32.5605,-31.0188,-31.4265,-33.3562,-32.0627,-35.2568,-35.7691,-30.071,-33.0373,-30.317,-30.8489,-32.9665,-32.8679,-30.2194,-31.0749,-34.4366,-35.6304,-31.8597,-33.5353,-32.4408,-33.9407,-31.8476
-33.4714,-28.1639,-34.89,-23.3167,-21.4616,-27.9534,-27.5506,-32.6167,-33.0635,-24.1783,-34.0534,-31.6433,-26.0461,-25.8594,-32.4553,-31.002,-31.581,-27.9424,-26.9855,-31.6495,-26.3847,-24.854,-29.4533,-31.9059,-22.9067
-26.1907,-26.8176,-26.0219,-25.7336,-25.7249,-26.672,-26.2008,-26.0008,-26.9542,-26.8672,-26.0982,-26.4273,-26.3722,-25.8092,-26.0168,-26.2491,-25.9295,-25.3239,-26.5615,-25.6674,-27.1964,-26.2523,-25.0457,-27.2365,-26.195
-38.6902,-39.1381,-38.9114,-38.2936,-38.58,-34.6923,-38.6506,-39.7576,-31.3144,-38.8014,-31.9711,-29.3867,-38.3358,-36.8653,-37.5537,-38.6171,-39.1337,-38.3161,-37.9243,-39.1557,-38.5565,-35.9492,-37.1079,-36.9141,-33.958
-37.8698,-37.5073,-37.1221,-20.0858,-35.0821,-35.1729,-37.2537,-38.8033,-20.5046,-32.9953,-38.9948,-34.5728,-37.7145,-37.6362,-28.0926,-38.6128,-38.0133,-35.4772,-28.4253,-26.6339,-37.4009,-35.6667,-36.3028,-36.8228,-38.0601
-28.8287,-30.4761,-26.9437,-26.5975,-30.642,-28.3445,-27.4429,-26.9681,-29.6601,-30.3593,-26.6385,-28.5532,-30.7291,-29.8747,-27.0076,-28.7763,-30.5547,-29.7365,-28.8892,-30.3999,-30.5138,-29.3725,-30.2807,-27.6289,-27.6912
-24.8154,-23.1156,-27.155,-27.2096,-25.2692,-25.4387,-24.8857,-24.823,-26.1213,-25.8698,-23.8382,-25.2009,-26.8509,-24.5447,-25.5058,-21.8869,-25.5595,-26.5632,-26.4772,-25.6242,-25.2277,-24.9843,-23.6948,-26.608,-29.4808
-31.9892,-32.4542,-31.9161,-35.1278,-33.2382,-35.4857,-34.6716,-29.2778,-28.7487,-31.5934,-35.6967,-34.8264,-30.6349,-31.6907,-29.4825,-34.418,-34.2956,-33.0952,-34.1925,-29.0773,-28.8388,-35.3496,-30.0854,-34.7915,-33.6525
-32.2179,-27.7588,-29.5977,-29.2408,-28.7465,-30.068,-28.2876,-29.6283,-30.4371,-30.3023,-30.7245,-30.2826,-29.9439,-28.8757,-28.7242,-30.7535,-29.5795,-29.9751,-27.063,-30.3812,-28.8997,-29.0509,-28.348,-30.5714,-32.3368
-33.1797,-36.944,-33.5401,-36.7427,-36.6354,-36.9253,-35.6676,-37.7383,-34.7304,-33.4632,-36.0635,-37.7083,-32.4298,-37.5064,-34.8715,-29.6382,-37.88,-37.43,-36.0093,-37.6259,-37.0298,-37.756,-37.1123,-34.1008,-34.4281
-33.5719,-32.2092,-32.8539,-33.1443,-33.8121,-34.5377,-31.633,-36.3226,-34.0621,-33.1819,-34.2298,-35.1927,-32.2983,-31.0512,-34.5527,-32.2052,-34.6997,-34.1233,-32.6707,-36.5507,-33.7304,-36.3822,-31.7222,-33.2968,-35.6472
-29.218,-29.8346,-25.6397,-24.0552,-23.0869,-22.2799,-20.3745,-23.3818,-28.2359,-21.304,-20.9488,-24.2595,-19.8996,-23.1547,-22.8141,-26.5246,-21.176,-21.5799,-20.7596,-21.8763,-23.453,-22.5371,-22.7236,-22.656,-27.0936
-30.1248,-32.432,-29.8844,-29.7135,-30.0144,-32.1279,-31.0363,-32.6889,-30.2362,-33.3164,-30.6515,-32.1298,-34.0892,-33.0603,-32.923,-31.5812,-31.3549,-32.2787,-31.3553,-33.287,-32.346,-32.0248,-31.317,-30.8336,-33.0563
-23.8974,-21.2078,-23.6813,-23.0665,-22.2319,-24.4742,-24.825,-24.9133,-23.7967,-24.3352,-23.9637,-23.8005,-26.162,-25.6924,-24.0276,-25.6063,-21.6954,-24.131,-24.4824,-23.2025,-25.2443,-24.6172,-25.8535,-24.2112,-21.0628
-24.8645,-23.4308,-26.9523,-27.3558,-26.0121,-25.0722,-24.6379,-19.2626,-24.7931,-23.803,-21.8756,-26.1829,-26.2988,-24.0918,-26.5777,-26.9132,-26.7651,-23.4154,-24.1985,-27.2989,-28.0989,-26.9888,-26.8947,-27.996,-26.6998
-40.177,-41,-41.5062,-41.6885,-40.525,-39.2938,-38.5786,-40.7815,-39.623,-39.7231,-39.3303,-39.7965,-41.9663,-40.3703,-39.404,-41.136,-40.3233,-40.4987,-40.242,-39.4955,-41.6033,-40.8697,-39.5955,-42.4273,-42.3827
-18.2933,-17.2192,-18.835,-13.6574,-17.225,-20.1153,-17.3011,-17.2643,-13.2608,-14.4505,-4.6694,-17.6688,-17.9391,-12.0487,-13.5892,-17.3238,-10.0898,-11.3521,-20.5635,-18.381,-19.4153,-12.9473,-17.646,-15.6624,-18.5242
-25.1419,-28.9838,-30.0041,-33.4701,-27.1064,-21.4682,-18.3095,-27.5946,-24.6507,-23.2829,-26.3574,-26.2141,-29.05,-21.7291,-32.181,-23.8079,-29.4134,-20.4409,-21.107,-28.1024,-20.9429,-28.665,-31.785,-27.8872,-29.5956
-27.1706,-27.8407,-27.2383,-27.7223,-27.7983,-27.1214,-27.3057,-27.437,-27.8182,-27.228,-28.874,-28.5721,-28.0131,-27.4522,-27.7647,-27.8536,-27.018,-28.3086,-27.66,-27.7043,-27.7063,-27.5137,-27.7258,-26.4173,-28.0216
-22.9707,-23.8522,-25.9284,-25.8541,-26.7363,-26.625,-25.3101,-23.6662,-26.2783,-25.7854,-25.5635,-25.5873,-23.7372,-25.7247,-25.251,-24.9831,-24.0537,-22.645,-25.6756,-22.2638,-23.4902,-25.7493,-23.7051,-25.8458,-26.6651
-25.7221,-24.0962,-26.6208,-24.3387,-23.6432,-24.9166,-22.91,-25.5068,-26.5112,-22.1919,-22.726,-21.2693,-24.7363,-23.0809,-24.9925,-23.8999,-23.9617,-26.0215,-22.4487,-23.4827,-24.3119,-22.5133,-24.2961,-23.1767,-24.7932
-28.2043,-38.7429,-36.1354,-20.548,-26.4886,-39.7893,-24.5404,-15.8706,-38.3025,-37.967,-36.6992,-37.1029,-26.4643,-39.2247,-38.2105,-38.3772,-39.1177,-39.2094,-38.3584,-37.7365,-35.5469,-39.1894,-28.0382,-44.63,-36.8835
-36.7223,-36.3048,-37.4402,-36.8964,-36.5321,-37.4605,-37.1149,-44.2985,-36.7913,-37.1439,-36.5724,-38.192,-34.274,-36.3997,-36.3185,-36.3971,-35.0937,-36.5743,-36.3353,-36.832,-39.1331,-33.4114,-37.6231,-37.8664,-36.6637
-22.88,-21.9894,-22.9961,-21.0706,-20.1128,-22.1262,-21.1434,-22.077,-22.5165,-24.2091,-18.5086,-22.5677,-22.0816,-13.603,-22.0696,-22.5631,-21.5781,-13.5204,-22.086,-23.6282,-24.2679,-19.5671,-22.2761,-22.937,-22.6351
-31.5289,-31.1007,-31.0558,-29.5027,-33.447,-33.4017,-30.6604,-18.9995,-32.8721,-31.9387,-31.5355,-35.8188,-31.4076,-32.403,-27.5453,-31.9086,-25.8491,-28.5921,-31.3405,-32.2695,-27.6813,-37.6095,-31.8493,-28.2343,-30.2134
-28.9168,-28.4744,-29.1297,-29.4028,-28.2748,-28.9613,-28.315,-27.8883,-28.7791,-29.519,-29.0315,-26.3037,-28.0543,-29.2467,-29.5156,-29.3407,-30.323,-28.8954,-27.7457,-29.3004,-28.855,-27.7106,-26.6633,-29.0968,-29.2928
-31.7372,-31.0307,-29.8787,-31.6318,-30.6612,-30.7835,-33.1455,-31.6639,-29.6879,-32.9413,-30.6715,-30.9595,-30.1814,-30.7257,-31.9777,-33.101,-32.535,-32.3186,-32.4136,-31.2748,-30.3259,-31.108,-30.6325,-31.9593,-33.9316
-32.2376,-33.9597,-34.1785,-34.3197,-30.822,-34.0279,-32.2203,-32.9602,-34.4782,-34.4457,-34.693,-33.203,-32.2013,-31.3191,-32.9773,-34.2033,-33.6916,-28.1329,-31.9997,-30.659,-31.7788,-30.5882,-31.6189,-35.2024,-32.3875
-30.8189,-35.7598,-35.1263,-35.2683,-35.5834,-33.7578,-33.0665,-28.6347,-35.4,-36.1113,-28.37,-36.3745,-30.4653,-32.1132,-31.9257,-33.7774,-35.474,-33.339,-36.0924,-34.2155,-30.9158,-33.9168,-33.1252,-31.9398,-34.3214
-27.6765,-28.3944,-24.6482,-26.1916,-25.676,-28.1657,-25.7834,-30.6967,-25.6186,-25.3481,-27.2897,-25.5751,-31.4521,-24.852,-27.4594,-24.6256,-24.1293,-26.8689,-29.5512,-26.0205,-25.2854,-24.8329,-24.2917,-26.5974,-27.6001
-29.2692,-29.306,-28.6714,-33.6893,-25.1686,-28.2812,-30.3996,-28.389,-25.6819,-26.7664,-31.8888,-25.8539,-26.9015,-27.4355,-29.697,-26.9352,-29.7262,-29.6793,-28.9413,-29.8379,-24.9832,-27.9749,-22.5989,-30.9159,-28.367
-34.5291,-34.9448,-23.7686,-27.9435,-26.5772,-38.9408,-36.653,-36.5164,-31.3001,-33.0538,-31.7624,-31.5952,-33.4424,-38.7531,-31.9479,-40.2421,-35.8726,-37.4383,-33.3948,-31.9691,-32.0735,-33.3549,-37.3476,-35.9021,-39.2235
-32.8552,-34.937,-34.5535,-33.0665,-34.371,-34.084,-34.5231,-34.6949,-33.2659,-32.9882,-32.8076,-33.0747,-33.4868,-33.24,-30.8423,-33.1882,-32.7844,-36.3438,-34.1673,-34.1141,-34.8885,-34.1451,-32.8086,-32.4927,-32.9555
-25.986,-28.9898,-28.5655,-28.4913,-28.4268,-24.8314,-27.1047,-27.5223,-27.7513,-29.6687,-29.876,-25.4596,-27.878,-27.278,-26.9355,-27.5359,-25.8347,-27.7526,-28.1156,-27.5057,-26.8497,-27.2313,-28.2293,-27.7882,-28.8948
-28.0145,-26.6383,-27.3593,-28.0807,-29.1646,-26.759,-25.5186,-27.7664,-27.9698,-28.3861,-28.4624,-27.9737,-26.4311,-28.6772,-27.7004,-27.2748,-27.9254,-28.3872,-25.2728,-28.7838,-28.2608,-26.2639,-28.2577,-27.7716,-27.1286
-27.6004,-29.493,-29.546,-29.5816,-27.5137,-29.1312,-26.6657,-26.015,-27.7727,-31.0016,-27.6016,-31.6092,-29.1959,-27.6314,-27.6563,-23.7499,-28.3238,-27.4908,-28.1909,-24.5362,-30.5445,-23.6042,-24.7532,-26.9116,-24.2293
-33.5221,-35.9786,-36.2339,-34.129,-35.6142,-33.6637,-29.9586,-34.7152,-36.6912,-34.8745,-34.7711,-33.2685,-34.2311,-35.099,-33.0451,-38.7921,-37.4146,-36.4894,-37.4806,-36.3326,-32.8551,-38.6025,-34.0067,-34.134,-33.5287
-39.5473,-38.0821,-37.6947,-37.6629,-34.754,-37.4351,-37.2048,-36.4646,-38.6281,-36.9881,-32.9177,-38.3858,-33.3022,-38.9997,-37.6692,-35.3541,-36.371,-36.1917,-39.9275,-40.4983,-37.4654,-38.9997,-38.9525,-38.8484,-38.2158
-34.5,-34.7617,-27.2952,-34.3616,-36.6157,-34.872,-40.7002,-33.3592,-35.2938,-29.659,-33.5532,-35.7162,-31.7557,-38.1381,-36.2852,-37.2448,-38.4207,-37.5205,-32.7763,-38.8455,-36.1529,-32.8695,-33.4324,-32.8519,-32.5961
-25.6647,-22.841,-26.3145,-21.8593,-24.6686,-25.5786,-24.5028,-25.0094,-25.2584,-26.1587,-25.5247,-24.8803,-26.0888,-23.5821,-26.3288,-24.0792,-25.2485,-26.0087,-25.1922,-26.0598,-26.2223,-25.0984,-25.0777,-24.8427,-24.8538
-28.4586,-28.0458,-29.178,-28.8795,-28.0198,-26.9944,-27.7931,-28.1114,-29.0488,-28.5482,-28.0479,-28.7768,-28.9861,-27.6208,-28.2714,-29.3694,-28.665,-28.0364,-28.6561,-27.606,-27.3322,-28.9977,-28.9121,-28.5506,-29.0941
-27.6923,-25.9614,-29.5455,-32.7155,-29.7765,-28.174,-25.2277,-32.5542,-33.4469,-34.1604,-27.1092,-31.3925,-34.0861,-37.23,-31.8685,-32.2602,-33.9463,-34.2733,-26.9209,-35.3805,-32.2922,-28.0659,-38.5448,-29.8413,-23.7896
-36.7573,-35.7958,-36.252,-35.3627,-35.6439,-35.6174,-36.0872,-37.929,-36.0178,-36.5421,-36.2683,-36.3156,-36.0531,-35.9068,-36.0626,-35.6062,-35.4688,-38.1968,-36.647,-35.4415,-36.2827,-35.5082,-35.7931,-35.8275,-35.7821
-44.3179,-43.9783,-43.4935,-43.9048,-46.7566,-47.2161,-44.1553,-44.0961,-43.1931,-44.4963,-43.8355,-44.558,-42.8888,-44.0148,-43.775,-43.5564,-43.7117,-44.1357,-41.2441,-44.6023,-44.6012,-43.5394,-44.0848,-44.6527,-41.4404
-24.2962,-22.541,-22.1245,-22.9058,-22.4708,-22.7282,-22.5203,-23.1632,-23.0086,-23.0088,-22.4447,-21.3588,-23.1567,-22.2696,-22.6293,-20.9806,-22.5234,-22.0054,-23.6098,-20.8817,-21.5391,-21.676,-22.4907,-23.3808,-22.8148
-30.5262,-20.3525,-33.5751,-25.2012,-33.5695,-25.275,-18.9576,-18.5698,-26.6288,-33.6444,-33.1314,-20.0667,-29.5681,-28.7339,-29.8474,-21.508,-33.9898,-27.6326,-25.6196,-29.8187,-17.3663,-33.259,-29.8592,-26.1039,-26.6556
-48.7201,-49.8511,-47.1647,-44.2907,-48.3705,-47.5223,-46.5774,-47.3219,-47.8502,-44.4644,-44.2616,-48.1094,-44.7917,-48.7311,-49.5987,-48.7512,-50.3655,-48.143,-48.0249,-47.9672,-52.661,-40.7245,-47.8029,-46.1493,-45.9649
-19.5916,-18.4097,-15.8446,-19.6231,-19.5363,-17.9953,-18.3682,-18.8016,-18.3194,-17.4302,-16.5145,-17.134,-16.8658,-20.0937,-18.4428,-17.2587,-16.3751,-20.0737,-15.57,-16.0419,-17.305,-17.2422,-19.5831,-20.5975,-16.5702
-42.8457,-44.2055,-45.7114,-45.7837,-45.3604,-46.7925,-44.3986,-45.4457,-42.8042,-42.7326,-42.9557,-45.5242,-43.9216,-44.6403,-43.195,-43.3986,-43.8355,-45.4171,-45.0926,-43.5597,-47.1495,-45.5535,-47.0777,-44.0744,-44.2341
-21.0917,-17.1407,-19.7047,-19.9701,-21.0678,-13.2205,-19.357,-21.1015,-20.2434,-17.3728,-15.1739,-19.265,-16.2158,-18.5751,-14.9202,-19.6948,-15.0503,-16.5876,-17.4335,-14.7823,-21.6619,-15.6397,-17.9199,-20.7394,-20.1911
-24.6917,-22.5725,-20.5422,-20.5593,-22.368,-21.2125,-21.3504,-27.5105,-21.7208,-20.9206,-21.282,-28.9986,-26.447,-23.4084,-19.7899,-25.2881,-18.234,-21.7444,-21.5305,-20.4543,-19.5014,-21.9835,-21.2991,-20.3948,-20.148
-30.2277,-28.5999,-27.5826,-30.1326,-30.075,-27.9176,-27.8104,-30.3317,-29.7865,-29.0058,-29.7124,-26.899,-29.2707,-28.9762,-29.6723,-28.4817,-29.0747,-30.7318,-29.6978,-29.3729,-29.5652,-29.5596,-29.9087,-28.1544,-27.0692
-12.5192,-11.9805,-12.7014,-11.7733,-11.968,-11.4334,-12.5831,-12.3322,-10.944,-14.8683,-11.8523,-11.2919,-11.8574,-13.4556,-15.5014,-13.1032,-10.0665,-12.678,-11.4215,-10.9614,-13.3292,-15.0115,-10.923,-11.0574,-4.9735
-42.0812,-44.2811,-36.7421,-39.6589,-39.0427,-43.3644,-38.0265,-40.5491,-42.9786,-44.3697,-41.0499,-41.6281,-44.4743,-37.8008,-36.9386,-38.1283,-39.5951,-42.5893,-44.3057,-42.3342,-40.6718,-42.5117,-43.3084,-36.6337,-43.023
-37.0578,-37.2811,-41.6764,-34.9878,-43.4361,-38.6545,-37.5507,-37.0652,-33.9881,-36.633,-39.5045,-37.2018,-37.1899,-38.0353,-38.7121,-37.4602,-37.2383,-38.3262,-44.1792,-37.8989,-36.6591,-36.9923,-36.5261,-37.1931,-37.9115
-26.5827,-29.9268,-30.725,-30.2737,-30.5909,-26.8223,-30.7562,-21.8758,-32.0725,-24.9807,-27.8823,-29.186,-29.5158,-30.5493,-27.5075,-31.0147,-29.5696,-31.5566,-35.1487,-32.1272,-26.4043,-30.6759,-29.7179,-30.5532,-31.7405
-21.0377,-20.4942,-19.586,-21.432,-20.0355,-21.0938,-22.6851,-20.8732,-19.7298,-20.6849,-19.9307,-21.2306,-20.3673,-21.6198,-20.9731,-20.5045,-21.7042,-21.581,-21.6349,-16.23,-19.4746,-21.8465,-19.9608,-18.3324,-18.6024
-39.4787,-44.2589,-39.4626,-41.1232,-38.5922,-43.2816,-35.7585,-41.4305,-39.3984,-40.4531,-39.0921,-42.4597,-40.4181,-21.0838,-40.2292,-44.5154,-38.4731,-39.0565,-42.4407,-42.8401,-42.2815,-38.511,-29.3938,-40.0201,-41.7032
-44.2713,-41.2804,-40.3059,-37.5478,-41.7165,-38.4681,-42.3942,-42.8871,-41.133,-41.5853,-46.7714,-38.4798,-40.5013,-36.7418,-40.6184,-46.83,-39.7411,-44.1726,-36.1253,-40.6058,-40.6335,-39.0933,-39.6746,-41.7709,-37.7717
-24.6116,-27.8253,-27.2166,-22.9422,-28.1124,-23.5884,-29.7774,-26.6154,-27.2789,-27.3723,-24.7208,-25.4798,-26.9038,-23.4952,-27.1162,-31.4909,-31.4948,-29.876,-28.1333,-28.8277,-25.6587,-20.4814,-25.4353,-31.1827,-22.454
-34.9779,-37.0207,-36.5454,-38.8982,-38.3367,-36.7312,-38.2693,-37.1999,-35.3084,-34.7771,-36.2787,-36.7413,-34.402,-35.8644,-34.4415,-39.6694,-38.2634,-39.9908,-38.4883,-40.1045,-35.7847,-32.0654,-37.4765,-33.4018,-40.9694
-40.4126,-37.4452,-36.4046,-30.0814,-34.3936,-28.4575,-35.7074,-39.1299,-37.1741,-42.2695,-36.0715,-37.9348,-36.8247,-38.1386,-36.3918,-39.4304,-35.3404,-34.2557,-32.55,-41.3594,-31.0785,-34.7577,-34.2786,-36.6184,-33.7738
-35.1834,-29.2233,-32.1726,-23.7726,-36.4792,-36.3487,-37.9283,-34.5407,-23.6973,-25.9422,-24.1021,-29.3964,-36.4751,-23.339,-30.0099,-27.8568,-33.0434,-39.367,-38.6386,-28.964,-40.6152,-25.5796,-27.6054,-38.9343,-28.923
-22.9609,-24.3789,-24.1898,-24.2914,-22.9017,-23.6805,-24.1699,-23.791,-24.0549,-23.8253,-22.3442,-23.4865,-22.4604,-24.6519,-23.846,-24.5047,-23.3071,-24.0119,-24.0833,-23.8774,-24.4573,-24.0127,-23.3281,-22.4843,-24.4498
-18.3372,-18.6713,-17.0176,-16.2413,-17.43,-16.9803,-20.0556,-19.1915,-18.8468,-17.1802,-14.6156,-18.6639,-15.6894,-17.1997,-17.5999,-19.2053,-19.2323,-17.5523,-19.0477,-19.6113,-20.976,-20.1167,-16.2671,-17.8812,-19.9816
-17.7804,-17.2835,-15.9638,-16.4111,-17.5338,-15.9055,-17.1053,-17.4329,-16.7116,-17.1103,-15.9546,-17.7756,-17.294,-17.5702,-16.6986,-16.932,-18.2487,-17.6386,-15.8629,-15.5669,-17.2651,-15.4883,-14.8836,-16.2385,-16.5757
-38.6293,-41.7686,-40.5797,-42.4581,-42.4576,-40.421,-38.5029,-38.2637,-40.6274,-37.6844,-42.679,-38.7418,-38.8192,-39.4224,-39.029,-40.5554,-38.63,-40.9007,-40.0126,-40.9469,-39.6902,-38.4193,-39.7808,-39.5864,-40.7317
-35.7343,-27.4425,-32.8834,-34.3535,-35.4063,-37.4109,-36.0189,-36.2839,-37.0924,-36.2157,-29.865,-30.8699,-29.0382,-35.553,-33.6714,-36.8876,-34.8815,-36.876,-36.8644,-34.0988,-34.8791,-36.36,-36.2887,-36.1895,-37.0316
-34.7619,-24.2582,-32.998,-33.2331,-32.6579,-33.8202,-33.3728,-33.9339,-26.9138,-26.4879,-34.6345,-38.2583,-34.1945,-34.8794,-34.0854,-30.4246,-11.5217,-22.1079,-34.5983,-36.3695,-33.8739,-32.1462,-32.4191,-29.67,-34.4097
-35.3029,-35.4809,-33.4832,-33.8365,-35.5749,-35.5604,-34.4739,-33.2943,-35.1954,-33.4127,-35.5321,-35.285,-33.4732,-35.4965,-35.7687,-34.9288,-34.0397,-34.2858,-32.628,-35.5372,-35.2437,-34.6839,-35.3928,-34.7727,-34.5997
-33.3144,-32.9663,-31.9799,-33.4145,-33.885,-33.049,-31.1976,-31.1318,-34.2373,-32.6866,-33.6307,-34.4027,-33.8059,-33.0539,-30.5914,-32.5629,-31.3659,-35.0253,-32.3534,-33.7184,-33.0456,-32.458,-31.437,-32.603,-31.4187
-34.4199,-35.9597,-40.5622,-34.4917,-43.8651,-35.4631,-33.8067,-41.4019,-40.9336,-34.9717,-38.8141,-40.674,-42.708,-43.2802,-45.8903,-46.3768,-36.3603,-34.2297,-40.4377,-34.6349,-42.2809,-33.7118,-37.1539,-34.0891,-34.1251
-41.646,-35.7014,-39.5003,-34.5171,-42.3223,-39.6147,-42.1843,-45.065,-38.5827,-42.7174,-38.8103,-41.2523,-43.3239,-35.4601,-40.7486,-37.2698,-40.7945,-41.7624,-37.2783,-37.5798,-35.4384,-36.3641,-40.6065,-37.669,-42.4158
-13.2421,-3.7867,-11.2192,-9.2378,-13.8855,-11.9108,-12.3103,-14.0912,-11.4197,-11.5695,-12.9054,-9.9678,-11.8629,-14.9796,-15.8556,-14.0575,-11.3566,-13.8259,-12.0182,-13.1109,-10.5996,-13.6548,-11.2036,-14.7909,-12.1523
-28.6501,-28.0848,-28.1522,-29.6528,-27.2433,-28.6163,-26.1096,-25.4842,-28.592,-29.6177,-32.3696,-27.2329,-28.4011,-28.0307,-27.46,-26.5456,-34.1002,-24.1709,-31.2815,-29.3357,-27.8464,-32.8212,-28.1182,-27.5269,-21.8761
-36.9141,-37.5109,-36.496,-36.8814,-37.9016,-37.9817,-36.7274,-38.219,-33.7147,-36.4144,-33.1505,-37.4586,-32.9081,-36.9621,-35.3912,-35.7778,-38.5886,-35.9569,-33.793,-36.905,-36.8091,-36.2219,-36.0238,-37.7882,-36.753
-23.2457,-23.7782,-22.1689,-23.8558,-25.4604,-24.3665,-17.0986,-24.3749,-24.6681,-23.5799,-22.3728,-27.0539,-24.0661,-22.7522,-23.0381,-23.8319,-22.0726,-23.8794,-24.1519,-21.7208,-21.9599,-24.9908,-24.9753,-23.7034,-24.6786
-33.7443,-34.6429,-34.1715,-35.0531,-34.1528,-34.0581,-34.1368,-34.2399,-32.3315,-33.4375,-34.1215,-34.3177,-34.8386,-34.6974,-33.871,-33.6285,-34.4725,-33.8515,-33.709,-35.3791,-33.7428,-34.9179,-34.4406,-33.6061,-34.8473
-33.4427,-30.7319,-34.3009,-27.7146,-32.7573,-30.6259,-32.2451,-31.5333,-31.7427,-30.6655,-33.6008,-33.428,-29.6951,-30.8744,-29.7503,-32.524,-31.5961,-31.1409,-29.4395,-30.8182,-30.4672,-31.05,-30.2845,-34.1732,-31.0448
-27.1636,-25.7402,-27.2672,-24.1117,-25.7945,-26.6468,-25.8559,-27.0532,-28.0771,-27.1374,-26.3965,-27.1126,-23.9703,-24.0791,-20.8031,-27.4594,-27.744,-25.5686,-25.3965,-26.2046,-26.3857,-26.5024,-26.4119,-26.6114,-26.6182
-28.6102,-19.2096,-16.4546,-25.3715,-21.8215,-26.8684,-30.5968,-26.9648,-19.6877,-24.258,-34.6188,-23.2909,-27.7979,-26.5617,-23.6499,-28.9283,-31.3163,-13.4803,-25.6509,-25.4984,-31.7549,-27.3989,-32.4061,-29.5458,-26.993
-18.8296,-15.4253,-16.9368,-19.3199,-15.9394,-20.3272,-15.7371,-17.2224,-18.5462,-17.317,-20.4513,-19.1521,-18.428,-19.6994,-18.4891,-17.1204,-19.6397,-18.1642,-20.4263,-19.8012,-17.5242,-17.7791,-17.2785,-14.166,-20.4177
-23.3783,-19.8449,-18.2336,-21.3611,-20.5858,-23.4952,-22.132,-19.1025,-21.0166,-20.289,-20.7053,-22.7933,-16.0946,-20.2548,-22.2352,-21.447,-22.9571,-17.5221,-18.7978,-19.243,-19.3209,-22.3143,-21.4334,-24.1674,-19.9408
-41.8869,-39.8279,-37.3545,-37.8611,-37.2365,-37.2883,-38.7113,-36.8669,-39.1469,-41.4301,-38.9151,-44.4833,-38.0693,-37.2584,-38.5637,-41.4611,-40.6163,-38.933,-36.5866,-37.732,-36.8838,-36.3867,-37.2904,-36.3423,-39.3975
-37.2524,-29.8702,-38.0124,-32.4923,-31.051,-34.7387,-33.9701,-33.9146,-38.3283,-37.3791,-29.2988,-40.209,-34.3016,-32.4387,-38.0036,-33.5353,-36.2906,-29.2654,-39.1017,-25.2827,-37.7237,-31.5639,-40.6281,-30.2321,-40.6628
-34.7239,-33.3101,-34.9097,-33.4119,-34.0041,-32.644,-34.8077,-34.9811,-35.3514,-33.2832,-34.1584,-34.0243,-34.1873,-34.0291,-35.5989,-34.2823,-34.5791,-32.7792,-33.3817,-33.1346,-34.3696,-35.1002,-35.656,-35.7814,-34.0869
-9.0113,-8.4076,-14.1733,-5.6207,-7.1513,-11.4764,-9.2142,-7.6905,-8.614,-9.1594,-8.7271,-11.9574,-9.6225,-9.8313,-2.0009,-11.4683,-6.9043,-11.8981,-6.2748,-6.7896,-3.7559,-11.1462,-4.4595,-7.2886,-5.3484
-28.1683,-29.7627,-26.1856,-22.6196,-34.7183,-24.813,-29.664,-23.9837,-38.5697,-29.0449,-33.1131,-35.5755,-31.2846,-31.459,-28.8631,-34.1429,-28.1189,-25.9764,-38.1165,-36.801,-26.243,-30.2206,-24.5227,-32.6336,-24.0844
-28.7112,-31.9212,-30.2395,-26.7822,-27.8874,-24.7045,-26.0857,-23.1805,-28.1284,-22.3681,-28.5881,-31.6593,-26.95,-28.8623,-30.1197,-20.3231,-27.0816,-25.2154,-21.1146,-28.2922,-24.5583,-29.4416,-22.8608,-18.6131,-20.4837
-32.0016,-30.4626,-37.3843,-32.9491,-32.024,-31.0195,-29.8323,-31.3003,-28.6228,-37.0702,-33.0826,-31.9345,-33.5582,-34.4688,-30.0308,-30.6566,-32.9089,-29.2879,-30.4924,-30.8636,-27.7434,-29.8581,-31.6105,-34.2921,-32.732
