replica1,replica2,replica3,replica4,replica5,replica6,replica7,replica8,replica9,replica10,replica11,replica12,replica13,replica14,replica15,replica16,replica17,replica18,replica19,replica20
6471419606.2232,6397964172.56172,6214102372.31961,6388111365.31825,6437952997.75307,6047987450.7257,6348768493.90378,6201549674.46707,6443368459.57577,6441579936.04399,6499919847.88712,6704958326.85601,6240168948.18684,6390427342.45838,6291852477.48646,6254512117.9529,6493158304.9268,6299292440.55802,6207364351.07858,6461010408.42968
4278788720.59951,4513933427.95218,4390286281.13571,4602643925.68554,4118662861.14878,4249851443.50641,4469706254.74097,4307313768.46534,4032177452.0436,4341883437.8227,4272689336.08045,4216423186.56354,4483352940.50188,4383379903.27195,4468317129.9721,4661596379.4019,4350542505.78107,4051602854.32231,4366235993.78181,4166907355.4353
2699819624.89451,2561558532.6835,2559398119.51039,2657243350.68961,2565470483.95358,2610244530.17586,2948944368.93569,2770172439.05474,2640367629.35168,2773988270.3241,1997344426.945,2886913829.43471,2597551829.22922,2755322107.39578,2558940205.64332,2664132312.45063,2749299677.77808,2576844480.08036,2704001899.06558,2192972975.46599
2546251810.00197,2435977920.30901,2559578775.05772,2350122543.89545,2353202592.52434,2471711623.60463,2405333316.16081,2526603462.03498,2323085192.30715,2349325566.50686,2490730446.27733,2296024232.68496,2310803572.93434,2741425290.30938,2596160354.06641,2643699741.31701,2546442794.45042,2584934344.19749,2603452102.22619,2665471487.45459
3994764656.65521,3683051958.51601,4064714592.44362,3698283551.07503,3679642593.24853,4103034266.39263,3671603030.31495,3880288576.0051,3856791771.08739,3744506956.56834,4228416214.01369,3964439165.83143,3338098784.24026,4020988366.30426,3620272159.56081,3603564724.26729,3927917970.57202,3764050268.52689,3673709292.13683,3933554800.85812
2565551060.00799,2480105394.22082,2318296852.78592,2717197923.67645,2517224947.53903,2762142223.02337,2474465336.4639,2446380891.29203,2725939113.06372,2675899732.70723,2465681607.09904,2613596351.20727,2536318794.81489,2675862716.62187,2433543123.39656,2634927787.11737,2712716386.79806,2708765558.73707,2585615759.69005,2610684529.93176
3776147845.80607,3774013463.26833,3813354155.48278,3678108353.95147,3928968631.84832,3890486665.27936,3947737960.14671,3749117308.9973,4059653284.61843,3499213427.56753,3807162415.55588,3730054688.11759,3953661571.84568,3735012302.53816,3760987529.77983,3705939729.04295,3676497998.37726,3553778354.48345,3579946150.36662,3900773205.73053
9471937979.35149,9754946045.15529,9822103998.23887,9536102090.05053,9633715475.51771,9452819483.14493,9600473455.15109,9931461332.14517,9357062349.12657,9353667285.15999,9755318646.81705,9347158319.42636,9765891263.32357,9565040148.84203,9477422199.81724,9727135630.24427,9512104066.07515,9676150671.48113,9616028351.30703,9325302588.38721
6619413139.83201,6677672766.42408,6857181594.06406,6334004261.11069,6813039242.94983,6902126969.22654,6760948000.1108,6734867010.56864,6763588011.02654,6729575653.43702,6870350580.83757,6689621491.86275,6824656544.50767,6729758374.73448,6770125959.3417,6817796332.22498,6522382139.75968,6802518164.51914,6688102818.44819,6822642172.08139
1619319378.89717,1828342265.85942,1289128576.9655,1536330082.59385,1552639042.29117,1335395626.12959,1558100776.04791,1582982890.28026,1473817179.5303,1594202145.72099,1423726666.27315,1434694381.25068,1412451404.08713,1413169292.36393,1563062597.30722,1624114626.52658,1506604372.6807,1362165673.21676,1363569783.17364,1104244137.54161
1496805733.5226,1937396006.63204,1882088394.16016,1708018336.68768,2089429285.00735,1778740985.83715,1890948961.44156,1834978651.28602,1944852571.14038,1681397190.07764,1808894121.07936,1867406470.81943,1850367758.68797,1757985356.18564,1853399085.44621,1609145541.26689,1996618175.23337,2017363288.96523,2358532909.45502,2054477305.94295
5466390126.81792,5588505688.17606,5586832804.26393,5427248423.49889,5740985855.76125,5358217289.30363,5363850688.93212,5341025721.6087,5617041832.82665,5401711634.13549,5529494688.25252,5589137564.11437,5534179396.42251,5674508834.18764,5329295832.12251,5317439668.09645,5562352481.47379,5659155791.0067,5371540141.00798,5511145691.06586
2499514130.51068,2490824017.16843,2768678380.77003,2867355344.12832,2439178566.66648,2774024872.94162,2399779719.0782,2626584425.91563,2622338349.22659,2468188047.73052,2608640862.96555,2514171442.5235,2510261340.72704,2830220870.61064,2620442453.93081,2617601442.05461,2681889263.70548,2570680012.33423,2666854383.30574,2493818082.79328
6517769873.83363,6540709438.91144,6420858370.37844,6372071332.68639,6363805174.72435,6048102071.81409,6238589593.52418,6428017522.61935,6646851922.5883,6543847586.65366,6227695574.6737,6228360584.42446,6232284613.11462,6616228014.35797,6378628695.0922,6560671428.01661,6459289041.35209,6463074063.3244,6333876072.06548,6290819545.2116
8344853261.38889,8016116307.42073,8725126872.94041,8446480429.68259,8609690678.90878,8376637168.10412,8306519921.46227,8724770486.01851,8269976040.14815,8900670031.64506,8612534324.12737,8351838256.73723,8302507285.3083,8667697870.90277,8752355161.89797,8788581742.65785,8515992378.64953,8802262923.18401,8474113606.61085,8486984957.69655
5906803147.49093,5925367953.12257,6382440964.49525,6218232944.12127,6208697563.42754,6084529248.06731,5984169339.03785,5680298584.30401,6442706704.24843,5706397719.07255,6227235666.96482,5966465241.28153,5653746115.88025,5958162260.3409,5949565809.89781,6224715999.23366,5763746835.66632,5816032688.25725,6092136996.66344,6167025433.77833
7173236507.16363,7061832124.24294,7644712388.80009,7044779397.47659,7163103380.26311,7069078261.9851,6947541930.41411,6978135393.3996,7150801802.38205,7067207729.62078,7137879435.26782,7086755184.82783,6944595549.25962,7046924405.74086,6989974892.26229,6996099241.1342,6951072748.41141,7113204651.02765,7081647452.10593,6912905278.5429
2426082714.90481,2621514370.81301,2724266384.87533,2595068277.06518,2473228505.11803,2448673066.46755,2449584948.54113,2704340731.1712,2557369496.08413,2550999712.07499,2659809132.71214,2721357708.83464,2815066293.07788,2532001037.55855,2713173679.85554,2773099044.0181,2460526298.54716,2737093390.84578,2240675066.00866,2611693609.58207
5799385861.7534,5924453092.10403,5644566126.79313,5625822780.08242,5810642213.56336,5816000630.97213,5568900261.03458,5516057515.86457,5661351548.48205,5440823317.66174,5700371173.92124,6210687061.60642,5591906027.44571,5697755878.0694,5799476875.87165,5523875728.94888,5954325307.69844,5686547596.96755,5839731202.27634,5769968272.03596
6180320135.97681,5970381262.96943,6274458038.13,6104164213.7296,6168913182.76889,5934512606.84855,6096993477.8967,6124049348.38063,5799649302.11819,6192274602.54777,5932329347.48892,6085271032.53171,6040754392.78816,6055710138.97995,6274349281.99624,5744549211.12875,6234320540.59904,5921450096.14751,5912879843.22506,6078301171.98377
5911349994.97055,5972451360.49082,6006134596.01436,6246981403.6061,6132501818.52691,6186427959.7646,6200188326.63192,6027058632.8494,5934400671.7183,5856890688.21763,6229621290.26006,6133028623.07082,6063125513.59006,6040497667.348,6058270955.70615,6145673943.09237,6101770582.69648,6065886192.80979,6219538777.62664,6114801830.06667
5899683916.13492,5836327784.47045,5819893757.82959,5686269698.54911,5475641464.21357,5522690949.54336,5493869334.04134,5854580101.41503,5687037242.75207,5726339363.33239,5992138347.40231,6009255074.7788,5778393429.02923,5885773154.4001,5595575351.93753,5549263756.68843,5646652762.10053,6126421869.43734,5572369880.04585,5783695527.46812
2413453151.42176,2619810784.17578,2777552601.23639,2359560318.2392,2545649085.69633,2254648064.12535,2311409192.29065,2841303020.00306,2063097623.75907,2639584019.98981,2397147185.54995,2209692318.26824,2398722471.86092,2482801832.00133,2302741614.53057,2386193424.22501,2472865798.26943,2565041780.44151,2434421544.09678,2129714836.56784
7145055717.12704,7863855264.69183,7847164617.08133,8132125405.84278,7832294612.31952,7895008224.46829,7988430760.43893,7754531379.64364,8232400931.38677,7847531921.79116,7843832988.24428,7803798817.75656,7624849858.78219,7762081702.60669,7884644235.35116,8142438314.79191,7723581315.56447,7855581338.36992,8052779485.4494,7862623553.15925
2257918460.53153,2139126104.92648,2617363331.22369,2541639687.49015,2526974050.55327,2555858051.00453,2764273499.43478,2531702574.06808,2603921719.75147,2238986819.32245,2564890937.6796,2448133251.54406,2457574653.32017,2614319992.1402,2365545367.53312,2679437696.67981,2783599711.41559,2233066153.43464,2558875504.77992,2498090092.24061
4206477838.41184,4414884984.61298,4382588971.45506,4389411009.6697,4716135352.95551,4524698564.88087,4572012079.46182,4415169814.37099,4752402469.62855,4607594843.02016,4184571460.29604,4287013445.46346,4253457021.37602,4063138161.70231,4424368081.30809,4289899867.29448,4544711670.6016,4320133715.03114,4537478691.70564,4307362563.59342
1972748664.13094,2121374397.94834,2137289067.82968,2318318265.84604,2197775724.95886,2299674850.4942,2046234817.89448,2269567065.51168,2486441581.69343,2152372623.91043,2154507098.94235,2004643967.96011,2017516088.68615,2225077102.47213,2164692220.0779,2101844890.30683,2432797436.27389,2196109461.00198,2232580627.40187,2233935395.4642
